ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
201922553,0.82,0.85,5,248,5,0,0,sales,low,1
201922554,0.79,1.0,5,257,6,0,0,sales,low,1
201922558,0.43,0.57,2,157,3,0,0,sales,low,1
201922563,0.4,0.57,2,160,3,0,0,accounting,low,1
201922576,0.39,0.49,2,129,3,0,0,technical,medium,1
201922580,0.39,0.55,2,159,3,0,0,technical,high,1
201922584,0.44,0.56,2,145,3,0,0,support,medium,1
201922585,0.41,0.56,2,154,3,0,1,support,medium,1
201922591,0.38,0.55,2,148,3,0,0,support,low,1
201922597,0.86,0.84,5,222,5,0,0,IT,low,1
201922599,0.37,0.46,2,157,3,0,0,IT,low,1
201922605,0.11,0.79,6,292,4,0,0,IT,low,1
201922618,0.83,0.95,4,251,5,0,0,marketing,medium,1
201922619,0.45,0.57,2,148,3,0,0,marketing,high,1
201922624,0.36,0.52,2,146,3,0,0,sales,medium,1
201922628,0.41,0.46,2,156,3,1,0,sales,low,1
201922631,0.1,0.9,7,286,4,0,0,sales,low,1
201922641,0.37,0.52,2,128,3,0,0,accounting,low,1
201922647,0.51,0.83,5,249,4,0,0,technical,medium,1
201922655,0.1,0.89,7,308,4,0,0,technical,medium,1
201922675,0.46,0.5,2,157,3,0,0,IT,low,1
201922687,0.1,0.96,7,255,4,0,0,marketing,medium,1
201922698,0.11,0.8,6,306,4,0,0,sales,low,1
201922699,0.43,0.48,2,135,3,0,0,sales,medium,1
201922706,0.45,0.54,2,152,3,0,0,sales,low,1
201922726,0.43,0.46,2,149,3,0,0,technical,medium,1
201922728,0.43,0.57,2,160,3,0,0,technical,medium,1
201922730,0.09,0.83,6,282,4,0,0,technical,medium,1
201922751,0.38,0.49,2,145,3,0,0,IT,low,1
201922752,0.46,0.45,2,138,3,0,1,IT,low,1
201922769,0.1,0.84,6,293,5,0,0,marketing,medium,1
201922771,0.1,0.83,6,300,4,0,0,marketing,medium,1
201922788,0.88,0.6,4,162,2,0,0,technical,low,0
201922792,0.82,0.49,4,276,4,0,0,support,low,0
201922794,0.62,0.5,4,156,2,0,0,support,medium,0
201922804,0.59,0.72,4,168,4,0,0,management,medium,0
201922817,0.61,0.75,3,140,3,0,0,RandD,low,0
201922820,0.96,0.51,4,225,3,0,0,marketing,medium,0
201922823,0.52,0.97,4,170,3,0,0,support,medium,0
201922844,0.78,0.91,3,177,2,0,0,sales,high,0
201922847,0.21,0.71,4,270,2,0,0,sales,high,0
201922848,0.83,0.71,3,234,4,0,0,accounting,high,0
201922851,0.75,0.83,4,133,4,0,0,hr,high,0
201922853,0.93,0.59,3,202,2,0,0,hr,high,0
201922867,0.96,0.85,5,168,2,0,0,support,low,0
201922876,0.37,0.72,3,169,2,1,0,support,medium,0
201922885,0.63,0.72,6,163,4,0,0,IT,high,0
201922890,0.16,0.83,5,173,4,0,0,IT,high,0
201922895,0.73,0.48,4,139,2,0,0,RandD,low,0
201922900,0.76,0.74,4,261,3,0,0,technical,medium,0
201922903,1.0,0.93,5,231,2,0,0,marketing,medium,0
201922905,0.73,0.97,4,163,3,0,0,sales,medium,0
201922909,0.95,0.48,4,228,2,0,0,sales,medium,0
201922914,0.59,0.96,5,211,3,0,0,sales,medium,0
201922920,0.56,0.41,5,152,3,0,0,sales,medium,0
201922921,0.49,0.66,5,194,3,0,0,sales,medium,0
201922925,0.65,0.89,5,223,3,1,0,accounting,medium,0
201922926,0.14,0.66,5,281,4,1,0,accounting,medium,0
201922933,0.78,0.98,4,207,2,1,0,technical,medium,0
201922935,0.6,0.8,4,253,2,0,0,technical,low,0
201922936,0.82,0.62,3,152,6,0,0,technical,low,0
201922937,0.52,0.55,3,225,2,0,0,technical,low,0
201922957,0.84,0.86,3,199,3,0,0,IT,medium,0
201922963,0.84,0.96,6,155,5,0,0,product_mng,medium,0
201922979,0.19,0.85,5,249,3,0,0,marketing,low,0
201922985,0.95,0.53,3,264,3,0,0,sales,low,0
201922993,0.89,0.88,5,241,2,1,0,sales,medium,0
201922994,0.75,0.77,5,199,4,0,0,sales,medium,0
201922995,0.78,0.6,4,206,3,0,0,sales,medium,0
201922997,0.94,0.86,3,221,3,1,0,sales,medium,0
201923001,0.62,0.94,4,252,4,0,0,accounting,low,0
201923010,0.6,0.66,4,132,4,0,0,technical,medium,0
201923011,0.78,0.59,5,236,3,0,0,technical,high,0
201923014,0.16,0.76,4,223,4,0,0,technical,low,0
201923016,0.66,0.65,3,196,3,1,0,technical,low,0
201923020,0.27,0.48,4,185,2,0,0,support,low,0
201923031,0.9,0.74,3,193,3,0,0,technical,medium,0
201923035,0.7,0.87,3,166,2,0,0,IT,medium,0
201923036,0.77,0.5,3,141,3,0,0,IT,medium,0
201923038,0.87,0.48,4,264,3,0,0,IT,medium,0
201923057,0.77,0.91,4,161,3,0,0,marketing,low,0
201923060,0.83,0.86,4,98,4,0,0,sales,low,0
201923072,0.76,0.94,3,189,3,0,0,sales,medium,0
201923080,0.43,0.71,3,186,2,0,0,accounting,medium,0
201923084,0.2,0.42,4,256,5,0,0,hr,low,0
201923095,0.48,0.86,5,198,4,0,0,technical,low,0
201923097,0.73,0.94,4,262,3,0,0,support,low,0
201923106,0.92,0.98,3,149,3,0,0,support,medium,0
201923107,0.75,0.76,3,269,2,1,0,technical,medium,0
201923111,0.89,0.91,3,233,2,0,0,IT,medium,0
201923125,0.95,0.96,3,220,3,0,0,RandD,low,0
201923135,0.56,0.81,4,188,3,1,0,marketing,low,0
201923139,0.49,0.52,3,156,2,0,0,sales,low,0
201923147,0.8,0.94,4,271,4,0,1,sales,medium,0
201923157,0.24,0.42,5,210,5,0,0,accounting,low,0
201923165,0.66,0.76,3,170,3,0,0,technical,low,0
201923176,0.52,0.43,3,176,3,0,0,support,low,0
201923179,0.2,0.99,5,151,3,1,0,support,low,0
201923187,0.93,0.61,5,158,3,0,0,management,medium,0
201923196,0.99,0.99,4,163,4,0,0,product_mng,medium,0
201923197,0.59,0.65,5,265,3,0,0,IT,medium,0
201923206,0.61,0.86,3,239,3,0,0,IT,low,0
201923217,0.19,0.83,5,280,4,0,0,RandD,low,0
201923218,0.8,0.81,5,248,2,1,0,RandD,low,0
201923219,0.49,0.67,2,190,8,0,0,marketing,medium,0
201923225,0.51,0.8,4,198,6,0,0,marketing,medium,0
201923227,0.64,0.56,3,257,6,0,0,marketing,medium,0
201923230,0.32,0.86,4,214,5,0,0,sales,medium,0
201923236,0.66,0.58,4,244,3,0,0,sales,medium,0
201923241,0.52,0.59,5,150,2,0,0,sales,low,0
201923245,0.75,0.61,3,263,3,0,0,sales,low,0
201923246,0.83,0.52,2,149,2,1,0,sales,low,0
201923262,0.72,0.54,4,219,2,0,0,technical,medium,0
201923264,0.54,0.53,4,158,2,0,0,technical,medium,0
201923266,0.59,0.54,4,178,2,0,0,support,medium,0
201923273,0.9,0.73,2,203,4,0,0,support,medium,0
201923281,0.14,0.56,5,259,4,1,0,IT,low,0
201923284,1.0,0.86,2,264,3,0,0,IT,medium,0
201923288,0.59,0.48,3,197,3,0,0,product_mng,medium,0
201923293,0.94,0.49,4,176,8,0,0,management,medium,0
201923318,0.68,0.65,3,173,3,1,0,marketing,high,0
201923319,0.87,0.6,5,165,2,1,0,marketing,high,0
201923324,0.85,0.94,5,235,4,0,0,sales,low,0
201923325,0.75,0.51,2,215,2,1,0,sales,low,0
201923335,0.99,0.86,3,167,2,0,0,sales,low,0
201923337,0.54,0.83,4,201,8,1,0,sales,medium,0
201923341,0.8,0.9,4,211,8,0,0,accounting,medium,0
201923343,0.19,0.97,6,269,6,0,0,hr,medium,0
201923347,0.56,0.48,5,192,2,1,0,technical,medium,0
201923356,0.89,0.97,4,147,2,0,0,technical,low,0
201923368,0.8,0.74,3,228,3,0,0,technical,medium,0
201923398,0.8,0.75,4,224,3,0,1,sales,medium,0
201923399,0.49,0.91,4,134,4,0,0,accounting,low,0
201923413,0.53,0.64,3,143,2,0,0,sales,low,0
201923416,0.94,0.51,3,242,3,0,0,sales,medium,0
201923424,0.97,0.55,5,212,6,0,0,sales,high,0
201923447,0.65,0.62,4,258,2,0,0,support,high,0
201923450,0.39,0.89,3,188,5,0,0,support,low,0
201923451,0.82,0.85,3,214,2,0,0,support,high,0
201923453,0.62,0.79,3,259,3,0,0,support,medium,0
201923459,0.4,0.89,2,165,3,0,0,IT,medium,0
201923460,0.72,0.8,3,222,3,0,0,IT,medium,0
201923464,0.76,0.45,4,147,2,0,0,product_mng,medium,0
201923471,0.55,0.64,4,201,10,1,0,management,medium,0
201923476,0.58,0.91,3,154,10,0,0,product_mng,high,0
201923492,0.96,0.71,3,205,8,1,0,management,medium,0
201923500,0.69,0.76,3,174,6,0,0,sales,medium,0
201923505,0.87,0.48,5,170,3,0,0,sales,low,0
201923529,0.96,0.83,3,177,4,0,0,technical,low,0
201923547,0.83,0.5,6,165,3,0,0,management,medium,0
201923554,0.59,0.64,5,123,2,0,0,product_mng,low,0
201923556,0.51,0.85,4,186,2,0,0,product_mng,low,0
201923557,0.8,0.67,3,178,3,0,0,IT,low,0
201923559,0.69,0.72,4,185,10,1,0,management,high,0
201923561,0.95,0.9,4,221,10,1,0,management,high,0
201923567,0.98,0.58,4,133,3,0,0,sales,low,0
201923580,0.56,0.67,3,270,2,0,0,sales,medium,0
201923594,0.67,0.4,4,274,3,0,0,sales,low,0
201923595,0.86,0.89,4,153,4,0,0,sales,low,0
201923596,0.43,0.38,3,119,2,0,0,sales,low,0
201923597,0.67,0.67,4,141,2,1,0,sales,low,0
201923598,0.92,0.6,4,161,3,0,0,IT,low,0
201923619,0.86,0.95,4,149,3,0,1,sales,medium,0
201923621,0.87,0.87,5,207,2,0,0,sales,high,0
201923625,0.16,0.72,3,203,3,0,0,sales,medium,0
201923626,0.89,0.99,2,258,3,0,0,sales,medium,0
201923648,0.77,0.71,5,250,3,1,0,sales,medium,0
201923654,0.59,0.81,4,189,3,0,0,sales,medium,0
201923665,0.74,0.71,3,206,3,0,0,management,high,0
201923666,0.2,0.59,6,113,3,0,0,management,high,0
201923670,0.71,0.37,2,179,5,0,1,support,low,0
201923673,0.57,0.85,4,250,3,1,1,marketing,low,0
201923678,0.68,0.4,3,213,5,1,1,sales,low,0
201923685,0.28,0.59,6,281,3,0,0,product_mng,medium,0
201923693,0.83,0.73,4,157,2,0,0,RandD,medium,0
201923694,0.87,0.97,5,151,3,0,0,RandD,medium,0
201923705,0.51,0.64,3,203,3,0,0,sales,low,0
201923716,0.7,0.68,3,150,3,0,0,support,low,0
201923719,0.93,0.74,5,248,8,1,0,support,low,0
201923721,0.75,0.87,4,146,8,1,0,support,low,0
201923724,0.59,0.92,3,203,10,0,0,support,medium,0
201923738,0.47,0.76,6,174,10,0,0,IT,medium,0
201923739,0.25,0.89,4,154,10,0,0,management,high,0
201923745,0.6,0.91,5,211,3,0,0,sales,low,0
201923747,0.57,0.66,3,268,3,0,0,sales,low,0
201923752,0.44,0.41,3,125,7,0,0,sales,medium,0
201923760,0.65,0.94,4,184,7,0,0,sales,medium,0
201923766,0.66,0.51,4,254,2,0,0,sales,medium,0
201923767,0.98,0.44,4,154,6,1,0,sales,medium,0
201923769,0.97,0.54,3,154,8,1,0,sales,medium,0
201923779,0.61,0.82,4,184,8,0,0,IT,low,0
201923781,0.59,0.47,3,159,4,0,0,product_mng,low,0
201923782,0.92,0.68,4,178,3,0,0,product_mng,low,0
201923783,0.79,0.56,3,149,10,0,0,product_mng,low,0
201923795,0.6,0.98,4,146,10,0,0,technical,low,0
201923797,0.91,0.75,2,147,3,0,0,marketing,low,0
201923799,0.18,0.49,3,240,2,1,0,marketing,low,0
201923825,0.56,0.85,3,265,10,1,0,management,low,0
201923827,0.87,0.89,4,225,8,0,0,marketing,low,0
201923831,0.57,0.91,4,224,10,0,0,sales,medium,0
201923833,0.91,0.63,5,240,7,0,0,sales,medium,0
201923843,0.49,0.78,4,254,10,0,0,management,high,0
201923859,0.31,0.63,4,104,7,1,0,sales,medium,0
201923861,0.91,0.77,3,195,7,0,0,sales,medium,0
201923865,0.65,0.82,5,265,3,0,0,IT,low,0
201923876,0.89,0.59,3,265,8,0,0,RandD,low,0
201923887,0.17,0.61,6,154,10,1,0,sales,medium,0
201923891,0.66,0.87,3,223,7,0,0,sales,high,0
201923903,0.22,0.62,3,180,3,0,0,support,low,0
201923906,0.16,0.96,5,137,5,1,0,technical,low,0
201923909,0.7,0.58,5,168,3,0,0,management,low,0
201923912,0.7,0.88,3,159,2,0,0,IT,high,0
201923915,0.59,0.6,3,214,2,1,0,product_mng,low,0
201923925,0.63,0.98,4,187,3,0,0,management,high,0
201923948,0.23,0.77,5,272,2,0,0,sales,low,0
201923964,0.78,0.57,3,209,3,0,0,product_mng,medium,0
201923972,0.32,0.48,4,117,10,0,1,marketing,medium,0
201923975,0.59,0.92,3,138,10,0,0,support,low,0
201923990,0.48,0.8,4,196,5,0,0,product_mng,low,0
201924006,0.61,0.89,4,242,2,0,0,management,medium,0
201924011,0.72,0.71,4,256,3,0,1,sales,medium,0
201924013,0.9,0.56,3,151,3,0,0,sales,medium,0
201924046,0.53,1.0,3,164,4,0,0,IT,medium,0
201924049,0.7,0.95,3,158,2,0,0,product_mng,medium,0
201924055,0.62,0.61,3,266,2,0,0,management,high,0
201924059,0.62,0.76,5,198,3,0,0,sales,low,0
201924060,0.82,0.69,3,250,3,0,0,accounting,low,0
201924068,0.81,0.92,4,268,3,0,0,sales,low,0
201924079,0.56,0.59,3,223,3,0,0,support,medium,0
201924089,0.33,0.41,2,198,4,0,0,technical,medium,0
201924092,0.92,0.6,3,179,2,0,0,IT,low,0
201924096,0.61,0.49,3,275,2,0,0,product_mng,low,0
201924112,0.83,0.57,2,222,2,0,0,sales,medium,0
201924116,0.16,0.68,5,149,7,1,0,sales,medium,0
201924119,0.66,0.96,3,243,3,1,0,sales,medium,0
201924133,0.65,0.61,5,167,8,0,0,sales,low,0
201924135,0.83,0.8,3,240,8,0,0,sales,low,0
201924148,0.53,0.8,2,225,7,1,1,management,high,0
201924159,0.85,0.9,3,245,3,0,0,marketing,medium,0
201924160,0.95,0.66,5,192,3,0,0,marketing,medium,0
201924167,0.83,0.76,2,255,7,0,0,sales,low,0
201924176,0.82,0.8,5,205,3,0,0,IT,low,0
201924184,0.55,0.81,3,239,8,0,0,accounting,high,0
201924205,0.64,0.5,4,253,10,0,1,management,high,0
201924206,0.22,0.94,3,193,10,0,1,management,high,0
201924211,0.5,0.73,4,180,3,0,0,IT,low,0
201924223,0.11,0.81,6,305,4,0,0,sales,low,1
201924250,0.11,0.89,6,306,4,0,0,technical,low,1
201924281,0.43,0.5,2,135,3,0,0,product_mng,medium,1
201924284,0.45,0.49,2,149,3,0,0,product_mng,high,1
201924290,0.43,0.56,2,157,3,0,0,sales,low,1
201924292,0.45,0.54,2,140,3,0,0,support,low,1
201924294,0.79,0.59,4,139,3,0,1,management,low,1
201924307,0.37,0.51,2,155,3,0,0,sales,low,1
201924313,0.36,0.52,2,147,3,0,0,sales,medium,1
201924317,0.24,0.46,7,224,5,0,0,accounting,medium,1
201924324,0.43,0.52,2,160,3,0,0,technical,low,1
201924337,0.11,0.92,6,260,4,0,0,support,low,1
201924341,0.37,0.45,2,151,3,0,0,support,low,1
201924352,0.09,0.96,6,245,4,0,0,IT,low,1
201924361,0.39,0.5,2,147,3,0,0,marketing,low,1
201924375,0.79,0.89,5,239,5,0,0,sales,low,1
201924383,0.41,0.46,2,160,3,0,1,sales,low,1
201924394,0.89,0.99,5,257,5,0,0,accounting,medium,1
201924395,0.11,0.8,6,285,4,0,0,accounting,medium,1
201924396,0.36,0.55,2,141,3,0,0,hr,medium,1
201924397,0.4,0.46,2,127,3,0,0,hr,medium,1
201924402,0.09,0.8,7,283,5,0,0,technical,low,1
201924405,0.09,0.82,6,249,4,0,0,technical,medium,1
201924407,0.09,0.8,6,304,4,0,0,technical,low,1
201924408,0.27,0.54,7,278,3,0,0,technical,low,1
201924415,0.1,0.93,6,256,4,0,0,support,low,1
201924421,0.38,0.52,2,153,3,0,0,support,low,1
201924428,0.36,0.48,2,158,3,0,0,IT,low,1
201924432,0.1,0.84,6,286,4,0,0,product_mng,low,1
201924441,0.78,0.98,5,239,6,0,0,marketing,low,1
201924444,0.11,0.83,6,244,4,0,0,accounting,low,1
201924448,0.4,0.53,2,151,3,0,0,marketing,low,1
201924449,0.43,0.45,2,135,3,0,0,marketing,low,1
201924459,0.46,0.49,2,148,3,0,0,sales,low,1
201924463,0.79,0.92,5,254,6,0,0,sales,low,1
201924475,0.11,0.78,6,260,4,0,0,hr,medium,1
201924481,0.38,0.86,6,139,6,0,0,technical,medium,1
201924497,0.4,0.56,2,148,3,0,0,support,low,1
201924500,0.82,0.91,5,232,5,0,0,technical,low,1
201924508,0.39,0.55,2,156,3,0,0,product_mng,medium,1
201924514,0.1,0.77,7,250,5,0,0,RandD,medium,1
201924550,0.39,0.5,2,142,3,0,0,hr,medium,1
201924572,0.1,0.87,6,290,4,0,0,support,low,1
201924585,0.36,0.57,2,142,3,0,0,product_mng,medium,1
201924588,0.56,0.71,4,296,2,0,0,IT,medium,1
201924607,0.45,0.46,2,128,3,0,0,sales,low,1
201924623,0.84,0.99,4,262,6,0,0,accounting,medium,1
201924625,0.45,0.54,2,142,3,0,0,hr,medium,1
201924626,0.91,0.97,5,233,5,0,0,hr,medium,1
201924639,0.55,0.6,3,180,4,0,0,technical,medium,1
201924644,0.44,0.51,2,150,3,0,0,support,low,1
201924649,0.43,0.53,2,160,3,0,0,support,low,1
201924652,0.41,0.48,2,139,3,0,0,technical,low,1
201924664,0.1,0.87,6,286,4,0,0,IT,medium,1
201924667,0.44,0.53,2,127,3,0,0,RandD,medium,1
201924669,0.77,1.0,4,255,5,0,0,RandD,medium,1
201924674,0.8,0.53,3,255,5,0,0,technical,high,1
201924696,0.38,0.52,2,145,3,0,0,sales,low,1
201924699,0.19,1.0,4,192,4,0,0,accounting,low,1
201924704,0.11,0.83,6,244,4,0,0,hr,medium,1
201924708,0.1,0.82,6,244,4,0,0,technical,medium,1
201924713,0.66,0.57,5,161,5,0,0,technical,high,1
201924722,0.44,0.48,2,146,3,0,0,support,low,1
201924723,0.53,0.85,2,164,5,0,0,support,low,1
201924726,0.83,0.96,5,275,5,0,0,support,low,1
201924728,0.1,0.89,6,247,4,0,0,technical,low,1
201924729,0.09,0.86,7,309,4,0,0,technical,low,1
201924730,0.44,0.54,2,151,3,0,0,management,low,1
201924733,0.74,0.99,4,233,5,0,0,IT,low,1
201924734,0.1,0.95,7,289,4,0,0,IT,low,1
201924738,0.41,0.45,2,144,3,1,0,product_mng,low,1
201924748,0.11,0.85,6,305,4,0,0,accounting,medium,1
201924749,0.45,0.45,2,154,3,1,0,support,medium,1
201924750,0.87,1.0,5,261,5,1,0,technical,medium,1
201924754,0.77,0.91,5,236,5,0,0,marketing,medium,1
201924758,0.37,0.47,2,149,3,0,0,sales,low,1
201924764,0.82,0.85,5,248,5,0,0,sales,low,1
201924767,0.1,0.9,7,281,4,0,0,sales,low,1
201924768,0.46,0.48,2,141,3,1,0,sales,low,1
201924769,0.43,0.57,2,157,3,0,0,sales,low,1
201924774,0.4,0.57,2,160,3,0,0,accounting,low,1
201924775,0.1,0.77,7,291,4,0,0,accounting,low,1
201924778,0.11,0.79,7,310,4,0,0,hr,low,1
201924784,0.75,0.97,5,243,6,0,0,technical,medium,1
201924789,0.57,0.72,4,275,6,0,0,technical,medium,1
201924791,0.39,0.55,2,159,3,0,0,technical,high,1
201924801,0.39,0.54,2,155,3,0,0,support,low,1
201924805,0.37,0.54,2,132,3,0,0,technical,low,1
201924808,0.86,0.84,5,222,5,0,0,IT,low,1
201924831,0.43,0.51,2,141,3,0,0,sales,low,1
201924833,0.1,0.86,6,247,4,0,0,sales,medium,1
201924837,0.78,0.98,5,263,6,0,0,sales,low,1
201924838,0.44,0.49,2,145,3,0,0,sales,low,1
201924843,0.34,0.67,4,141,2,0,0,sales,low,1
201924844,0.11,0.89,6,260,5,0,0,sales,low,1
201924850,0.84,0.83,4,227,5,0,0,accounting,low,1
201924857,0.4,0.54,2,141,3,0,0,technical,medium,1
201924874,0.1,0.79,6,275,4,0,0,management,low,1
201924876,0.36,0.49,2,147,3,0,0,marketing,low,1
201924889,0.39,0.49,2,142,3,0,0,sales,low,1
201924897,0.75,1.0,5,223,6,0,0,accounting,medium,1
201924900,0.1,0.81,7,244,5,0,0,hr,medium,1
201924902,0.11,0.93,5,140,5,0,0,hr,medium,1
201924904,0.44,0.48,2,158,3,0,0,technical,low,1
201924905,0.44,0.56,2,133,3,0,0,technical,medium,1
201924912,0.72,0.84,4,256,5,0,0,technical,low,1
201924914,0.39,0.51,2,137,3,0,0,technical,low,1
201924915,0.4,0.49,2,144,3,0,0,support,low,1
201924929,0.44,0.52,2,141,3,0,0,management,low,1
201924934,0.1,0.94,7,264,4,0,0,IT,medium,1
201924936,0.4,0.49,2,143,3,0,0,product_mng,medium,1
201924943,0.2,0.5,5,135,6,0,0,RandD,low,1
201924953,0.44,0.52,2,149,3,0,0,marketing,low,1
201924965,0.1,0.97,6,280,4,0,0,sales,low,1
201924973,0.11,0.97,6,310,4,0,0,accounting,medium,1
201924975,0.36,0.54,2,153,3,0,0,accounting,medium,1
201924998,0.11,0.96,6,280,4,0,0,support,low,1
